Código Tabela	Código Variável
5328	5792
5328	5793
5328	5794
5328	5795
5328	5796
5328	5797
5328	5798
5328	5799
5329	5797
5329	5798
5329	5796
5329	5799
5329	5794
5329	5793
5329	5792
5329	5795
5330	5799
5330	5797
5330	5798
5330	5796
5330	5792
5330	5794
5330	5795
5330	5793
5331	5792
5331	5793
5331	5794
5331	5795
5331	5796
5331	5797
5331	5798
5331	5799
5332	5799
5332	5798
5332	5797
5332	5796
5332	5792
5332	5794
5332	5793
5332	5795
5333	5806
5333	5807
5333	5804
5333	5805
5333	5802
5333	5803
5333	5801
5333	5800
5334	5806
5334	5805
5334	5804
5334	5807
5334	5802
5334	5801
5334	5800
5334	5803
5335	5800
5335	5801
5335	5802
5335	5803
5335	5804
5335	5805
5335	5806
5335	5807
5336	5805
5336	5807
5336	5806
5336	5804
5336	5801
5336	5802
5336	5803
5336	5800
5337	5800
5337	5801
5337	5802
5337	5803
5337	5804
5337	5805
5337	5806
5337	5807
5338	5807
5338	5806
5338	5805
5338	5804
5338	5800
5338	5802
5338	5801
5338	5803
5339	5813
5339	5815
5339	5814
5339	5812
5339	5808
5339	5810
5339	5809
5339	5811
5340	5808
5340	5809
5340	5810
5340	5811
5340	5812
5340	5813
5340	5814
5340	5815
5341	5813
5341	5815
5341	5814
5341	5812
5341	5811
5341	5810
5341	5809
5341	5808
5342	5808
5342	5809
5342	5810
5342	5811
5342	5812
5342	5813
5342	5814
5342	5815
5343	5814
5343	5813
5343	5812
5343	5815
5343	5810
5343	5809
5343	5808
5343	5811
5344	5814
5344	5813
5344	5812
5344	5815
5344	5810
5344	5809
5344	5808
5344	5811
5345	5816
5345	5817
5345	5818
5345	5819
5345	5820
5345	5821
5345	5822
5345	5823
5346	5821
5346	5822
5346	5820
5346	5823
5346	5818
5346	5816
5346	5819
5346	5817
5347	5823
5347	5816
5347	5817
5347	5818
5347	5819
5347	5820
5347	5821
5347	5822
5348	5823
5348	5822
5348	5821
5348	5820
5348	5817
5348	5818
5348	5816
5348	5819
5349	5820
5349	5822
5349	5821
5349	5823
5349	5819
5349	5817
5349	5816
5349	5818
5350	5822
5350	5821
5350	5820
5350	5823
5350	5818
5350	5817
5350	5816
5350	5819
5351	5824
5351	5825
5351	5826
5351	5827
5351	5828
5351	5829
5351	5830
5351	5831
5352	5925
5352	5926
5352	5927
5352	5924
5352	5922
5352	5920
5352	5923
5352	5921
5353	5831
5353	5824
5353	5825
5353	5826
5353	5827
5353	5828
5353	5829
5353	5830
5354	5926
5354	5925
5354	5924
5354	5921
5354	5922
5354	5920
5354	5927
5354	5923
5355	5830
5355	5829
5355	5831
5355	5828
5355	5824
5355	5826
5355	5825
5355	5827
5356	5824
5356	5825
5356	5826
5356	5827
5356	5828
5356	5829
5356	5830
5356	5831
5357	5925
5357	5926
5357	5924
5357	5927
5357	5922
5357	5921
5357	5920
5357	5923
5358	5831
5358	5830
5358	5829
5358	5828
5358	5825
5358	5826
5358	5824
5358	5827
5359	5920
5359	5921
5359	5922
5359	5923
5359	5924
5359	5925
5359	5926
5359	5927
5360	5927
5360	5926
5360	5925
5360	5924
5360	5920
5360	5922
5360	5921
5360	5923
5361	5829
5361	5831
5361	5830
5361	5828
5361	5824
5361	5826
5361	5825
5361	5827
5362	5920
5362	5921
5362	5922
5362	5923
5362	5924
5362	5925
5362	5926
5362	5927
5363	5916
5363	5918
5363	5917
5363	5919
5363	5915
5363	5913
5363	5912
5363	5914
5364	5838
5364	5837
5364	5836
5364	5839
5364	5834
5364	5833
5364	5832
5364	5835
5365	5912
5365	5913
5365	5914
5365	5915
5365	5916
5365	5917
5365	5918
5365	5919
5366	5918
5366	5919
5366	5917
5366	5916
5366	5914
5366	5913
5366	5912
5366	5915
5367	5839
5367	5837
5367	5836
5367	5838
5367	5834
5367	5833
5367	5832
5367	5835
5368	5919
5368	5912
5368	5913
5368	5914
5368	5915
5368	5916
5368	5917
5368	5918
5369	5918
5369	5917
5369	5919
5369	5916
5369	5912
5369	5914
5369	5913
5369	5915
5370	5912
5370	5913
5370	5914
5370	5915
5370	5916
5370	5917
5370	5918
5370	5919
5371	5839
5371	5838
5371	5837
5371	5836
5371	5832
5371	5834
5371	5833
5371	5835
5372	5837
5372	5839
5372	5838
5372	5836
5372	5832
5372	5834
5372	5833
5372	5835
5373	5904
5373	5905
5373	5906
5373	5907
5373	5908
5373	5909
5373	5910
5373	5911
5374	5839
5374	5838
5374	5837
5374	5836
5374	5834
5374	5833
5374	5835
5374	5832
5375	5911
5375	5904
5375	5905
5375	5906
5375	5907
5375	5908
5375	5909
5375	5910
5376	5910
5376	5909
5376	5908
5376	5905
5376	5906
5376	5904
5376	5911
5376	5907
5377	5838
5377	5837
5377	5839
5377	5836
5377	5832
5377	5834
5377	5833
5377	5835
5378	5904
5378	5905
5378	5906
5378	5907
5378	5908
5378	5909
5378	5910
5378	5911
5379	5909
5379	5910
5379	5908
5379	5911
5379	5906
5379	5905
5379	5904
5379	5907
5380	5911
5380	5909
5380	5910
5380	5908
5380	5904
5380	5906
5380	5905
5380	5907
5381	5840
5381	5841
5381	5842
5381	5843
5381	5844
5381	5845
5381	5846
5381	5847
5382	5902
5382	5901
5382	5900
5382	5903
5382	5898
5382	5897
5382	5896
5382	5899
5383	5846
5383	5845
5383	5844
5383	5847
5383	5842
5383	5841
5383	5840
5383	5843
5384	5896
5384	5897
5384	5898
5384	5899
5384	5900
5384	5901
5384	5902
5384	5903
5385	5901
5385	5902
5385	5903
5385	5900
5385	5898
5385	5897
5385	5896
5385	5899
5386	5896
5386	5897
5386	5898
5386	5899
5386	5900
5386	5901
5386	5902
5386	5903
5387	5846
5387	5845
5387	5844
5387	5847
5387	5842
5387	5841
5387	5840
5387	5843
5388	5902
5388	5901
5388	5900
5388	5903
5388	5898
5388	5897
5388	5896
5388	5899
5389	5896
5389	5897
5389	5898
5389	5899
5389	5900
5389	5901
5389	5902
5389	5903
5390	5845
5390	5846
5390	5844
5390	5847
5390	5842
5390	5840
5390	5843
5390	5841
5391	5895
5391	5888
5391	5889
5391	5890
5391	5891
5391	5892
5391	5893
5391	5894
5392	5847
5392	5846
5392	5845
5392	5844
5392	5841
5392	5842
5392	5840
5392	5843
5393	5892
5393	5894
5393	5893
5393	5895
5393	5891
5393	5889
5393	5888
5393	5890
5394	5888
5394	5889
5394	5890
5394	5891
5394	5892
5394	5893
5394	5894
5394	5895
5395	5847
5395	5846
5395	5845
5395	5844
5395	5840
5395	5842
5395	5841
5395	5843
5396	5895
5396	5894
5396	5893
5396	5892
5396	5890
5396	5889
5396	5888
5396	5891
5397	5894
5397	5893
5397	5892
5397	5895
5397	5890
5397	5889
5397	5888
5397	5891
5398	5888
5398	5889
5398	5890
5398	5891
5398	5892
5398	5893
5398	5894
5398	5895
5399	5854
5399	5855
5399	5853
5399	5852
5399	5850
5399	5849
5399	5848
5399	5851
5400	5855
5400	5853
5400	5852
5400	5854
5400	5850
5400	5849
5400	5848
5400	5851
5401	5855
5401	5848
5401	5849
5401	5850
5401	5851
5401	5852
5401	5853
5401	5854
5402	5854
5402	5853
5402	5855
5402	5852
5402	5848
5402	5850
5402	5849
5402	5851
5403	5848
5403	5849
5403	5850
5403	5851
5403	5852
5403	5853
5403	5854
5403	5855
5404	5855
5404	5854
5404	5853
5404	5852
5404	5848
5404	5850
5404	5849
5404	5851
5405	5861
5405	5863
5405	5862
5405	5860
5405	5856
5405	5858
5405	5857
5405	5859
5406	5856
5406	5857
5406	5858
5406	5859
5406	5860
5406	5861
5406	5862
5406	5863
5407	5863
5407	5862
5407	5861
5407	5860
5407	5858
5407	5857
5407	5856
5407	5859
5408	5856
5408	5857
5408	5858
5408	5859
5408	5860
5408	5861
5408	5862
5408	5863
5409	5862
5409	5861
5409	5860
5409	5863
5409	5858
5409	5857
5409	5856
5409	5859
5410	5862
5410	5861
5410	5860
5410	5863
5410	5858
5410	5857
5410	5856
5410	5859
5411	5864
5411	5865
5411	5866
5411	5867
5411	5868
5411	5869
5411	5870
5411	5871
5412	5869
5412	5871
5412	5868
5412	5870
5412	5866
5412	5865
5412	5864
5412	5867
5413	5870
5413	5869
5413	5868
5413	5871
5413	5866
5413	5865
5413	5864
5413	5867
5414	5864
5414	5865
5414	5866
5414	5867
5414	5868
5414	5869
5414	5870
5414	5871
5415	5869
5415	5870
5415	5871
5415	5868
5415	5865
5415	5866
5415	5864
5415	5867
5416	5871
5416	5869
5416	5868
5416	5870
5416	5866
5416	5865
5416	5864
5416	5867
5417	5878
5417	5872
5417	5873
5417	5874
5417	5875
5417	5876
5417	5877
5417	5879
5418	5878
5418	5879
5418	5877
5418	5876
5418	5875
5418	5874
5418	5873
5418	5872
5419	5872
5419	5873
5419	5874
5419	5875
5419	5876
5419	5877
5419	5878
5419	5879
5420	5878
5420	5877
5420	5876
5420	5879
5420	5874
5420	5873
5420	5872
5420	5875
5421	5878
5421	5877
5421	5876
5421	5879
5421	5874
5421	5873
5421	5872
5421	5875
5422	5872
5422	5873
5422	5874
5422	5875
5422	5876
5422	5877
5422	5878
5422	5879
5423	5885
5423	5887
5423	5884
5423	5886
5423	5882
5423	5881
5423	5883
5423	5880
5424	5886
5424	5885
5424	5884
5424	5887
5424	5882
5424	5881
5424	5880
5424	5883
5425	5880
5425	5881
5425	5882
5425	5883
5425	5884
5425	5885
5425	5886
5425	5887
5426	5887
5426	5886
5426	5885
5426	5884
5426	5882
5426	5881
5426	5880
5426	5883
5427	5887
5427	5885
5427	5884
5427	5886
5427	5882
5427	5881
5427	5880
5427	5883
5428	5887
5428	5880
5428	5881
5428	5882
5428	5883
5428	5884
5428	5885
5428	5886
5434	4108
5434	4109
5434	4090
5434	4091
5435	4090
5435	4091
5435	4108
5435	4109
5436	5932
5436	5940
5436	5933
5436	5941
5436	5934
5436	5942
5436	5935
5436	5943
5437	5935
5437	5942
5437	5934
5437	5943
5437	5933
5437	5940
5437	5932
5437	5941
5438	5943
5438	5935
5438	5942
5438	5934
5438	5932
5438	5933
5438	5940
5438	5941
5439	5940
5439	5934
5439	5942
5439	5932
5440	5932
5440	5940
5440	5934
5440	5942
5442	5942
5442	5932
5442	5940
5442	5934
5444	5942
5444	5934
5444	5932
5444	5940
5445	2
5445	1000002
5445	1996
5445	1001996
5446	5349
5446	5347
5446	5346
5446	5348
5446	5344
5446	5343
5446	5342
5446	5345
5447	5374
5447	5375
5447	5376
5447	5377
5447	5378
5447	5379
5447	5380
5447	5381
5448	5395
5448	5397
5448	5396
5448	5394
5448	5390
5448	5392
5448	5391
5448	5393
5449	5501
5449	5500
5449	5498
5449	5499
5449	5496
5449	5495
5449	5494
5449	5497
5450	2057
5450	1002057
5450	2056
5450	1002056
5451	8674
5451	8675
5451	8673
5451	8672
5451	8671
5451	8670
5451	8669
5451	8668
5452	5477
5452	5476
5452	5474
5452	5475
5452	5472
5452	5471
5452	5470
5452	5473
5453	5989
5453	5996
5453	5995
5453	5994
5453	5993
5453	5992
5453	5991
5453	5988
5453	5990
5453	5986
5453	5985
5453	5984
5453	5983
5453	5982
5453	5977
5453	630
5453	5987
5454	5357
5454	5356
5454	5355
5454	5354
5454	5352
5454	5351
5454	5350
5454	5353
5455	5572
5455	5565
5455	5566
5455	5567
5455	5568
5455	5570
5455	5571
5455	5569
5456	5974
5456	5973
5456	3819
5457	215
5457	112
5457	214
5457	1000215
5457	216
5457	1008331
5457	8331
5457	1000216
5458	5982
5458	5985
5459	152
5459	153
5460	2145
5461	5985
5461	5982
5463	5977
5464	5979
5464	5978
5465	630
5465	864
5465	5978
5465	5979
5466	5997
5466	5998
5466	5999
5466	6000
5466	6001
5466	6002
5466	6003
5466	6004
5466	6005
5467	5980
5467	5981
5468	6011
5468	6012
5468	5980
5468	6013
5468	6010
5468	630
5468	5977
5469	6019
5469	8484
5469	6018
5469	6017
5469	6016
5469	5977
5469	6015
5469	6014
5469	8483
5469	6011
5469	6577
5470	2171
5470	1002171
5470	2172
5470	1002172
5471	6163
5471	6162
5471	6161
5471	6160
5471	6157
5471	6158
5471	6156
5471	6159
5472	6029
5472	6031
5472	6030
5472	6028
5472	6024
5472	6026
5472	6025
5472	6027
5473	6024
5473	6025
5473	6026
5473	6027
5473	6028
5473	6029
5473	6030
5473	6031
5474	6029
5474	6030
5474	6028
5474	6031
5474	6026
5474	6025
5474	6024
5474	6027
5475	6030
5475	6029
5475	6028
5475	6031
5475	6026
5475	6025
5475	6024
5475	6027
5476	6156
5476	6157
5476	6158
5476	6159
5476	6160
5476	6161
5476	6162
5476	6163
5477	6161
5477	6162
5477	6163
5477	6160
5477	6157
5477	6158
5477	6156
5477	6159
5478	6163
5478	6161
5478	6160
5478	6162
5478	6158
5478	6157
5478	6156
5478	6159
5479	6068
5479	6069
5479	6070
5479	6071
5480	6070
5480	6068
5480	6069
5480	6071
5481	6071
5481	6070
5481	6069
5481	6068
5482	6068
5482	6069
5482	6070
5482	6071
5483	6090
5483	6091
5483	6088
5483	6089
5484	6088
5484	6089
5484	6090
5484	6091
5485	6091
5485	6088
5485	6089
5485	6090
5486	6091
5486	6090
5486	6088
5486	6089
5487	6078
5487	6072
5487	6073
5487	6074
5487	6075
5487	6076
5487	6077
5487	6079
5488	6077
5488	6076
5488	6075
5488	6072
5488	6073
5488	6078
5488	6074
5488	6079
5489	6077
5489	6078
5489	6076
5489	6079
5489	6074
5489	6072
5489	6075
5489	6073
5490	6079
5490	6072
5490	6073
5490	6074
5490	6075
5490	6076
5490	6077
5490	6078
5491	6087
5491	6086
5491	6085
5491	6084
5491	6081
5491	6082
5491	6080
5491	6083
5492	6084
5492	6086
5492	6085
5492	6087
5492	6083
5492	6081
5492	6080
5492	6082
5493	6080
5493	6081
5493	6082
5493	6083
5493	6084
5493	6085
5493	6086
5493	6087
5494	6087
5494	6086
5494	6085
5494	6084
5494	6080
5494	6082
5494	6081
5494	6083
5495	6097
5495	6099
5495	6098
5495	6096
5495	6095
5495	6094
5495	6093
5495	6092
5496	6098
5496	6097
5496	6096
5496	6099
5496	6094
5496	6093
5496	6092
5496	6095
5497	6092
5497	6093
5497	6094
5497	6095
5497	6096
5497	6097
5497	6098
5497	6099
5498	6098
5498	6099
5498	6097
5498	6096
5498	6094
5498	6093
5498	6092
5498	6095
5499	6039
5499	6037
5499	6036
5499	6038
5499	6034
5499	6033
5499	6032
5499	6035
5500	6115
5500	6108
5500	6109
5500	6110
5500	6111
5500	6112
5500	6113
5500	6114
5501	6114
5501	6113
5501	6115
5501	6112
5501	6108
5501	6110
5501	6109
5501	6111
5502	6108
5502	6109
5502	6110
5502	6111
5502	6112
5502	6113
5502	6114
5502	6115
5503	6047
5503	6046
5503	6045
5503	6044
5503	6040
5503	6042
5503	6041
5503	6043
5504	6045
5504	6047
5504	6046
5504	6044
5504	6040
5504	6042
5504	6041
5504	6043
5505	6040
5505	6041
5505	6042
5505	6043
5505	6044
5505	6045
5505	6046
5505	6047
5506	6045
5506	6047
5506	6046
5506	6044
5506	6042
5506	6043
5506	6041
5506	6040
5507	6048
5507	6049
5507	6050
5507	6051
5507	6052
5507	6053
5507	6054
5507	6055
5508	6054
5508	6053
5508	6052
5508	6055
5508	6050
5508	6049
5508	6048
5508	6051
5509	6054
5509	6053
5509	6052
5509	6055
5509	6050
5509	6049
5509	6048
5509	6051
5510	6048
5510	6049
5510	6050
5510	6051
5510	6052
5510	6053
5510	6054
5510	6055
5511	6061
5511	6063
5511	6060
5511	6062
5511	6058
5511	6057
5511	6059
5511	6056
5512	6164
5512	6165
5512	6166
5512	6167
5513	6063
5513	6062
5513	6061
5513	6060
5513	6057
5513	6058
5513	6056
5513	6059
5514	6061
5514	6063
5514	6060
5514	6062
5514	6058
5514	6057
5514	6056
5514	6059
5515	6056
5515	6057
5515	6058
5515	6059
5515	6060
5515	6061
5515	6062
5515	6063
5516	6167
5516	6166
5516	6164
5516	6165
5517	6063
5517	6056
5517	6057
5517	6058
5517	6059
5517	6060
5517	6061
5517	6062
5518	6167
5518	6166
5518	6165
5518	6164
5519	6164
5519	6165
5519	6166
5519	6167
5520	6175
5520	6174
5520	6173
5520	6172
5520	6170
5520	6169
5520	6168
5520	6171
5521	6173
5521	6175
5521	6172
5521	6174
5521	6170
5521	6169
5521	6171
5521	6168
5522	6174
5522	6173
5522	6172
5522	6175
5522	6170
5522	6169
5522	6168
5522	6171
5523	6168
5523	6169
5523	6170
5523	6171
5523	6172
5523	6173
5523	6174
5523	6175
5524	6181
5524	6183
5524	6182
5524	6180
5524	6178
5524	6177
5524	6176
5524	6179
5525	6176
5525	6177
5525	6178
5525	6179
5525	6180
5525	6181
5525	6182
5525	6183
5526	6183
5526	6181
5526	6180
5526	6182
5526	6178
5526	6177
5526	6176
5526	6179
5527	6183
5527	6182
5527	6180
5527	6181
5527	6178
5527	6177
5527	6176
5527	6179
5528	6066
5528	6056
5528	6057
5528	6058
5528	6059
5528	6064
5528	6065
5528	6067
5529	6120
5529	6121
5529	6119
5529	6122
5529	6117
5529	6116
5529	6118
5529	6123
5530	6122
5530	6123
5530	6121
5530	6120
5530	6119
5530	6118
5530	6117
5530	6116
5531	6116
5531	6117
5531	6118
5531	6119
5531	6120
5531	6121
5531	6122
5531	6123
5532	6122
5532	6121
5532	6120
5532	6123
5532	6118
5532	6117
5532	6116
5532	6119
5533	6106
5533	6105
5533	6104
5533	6107
5533	6102
5533	6101
5533	6100
5533	6103
5534	6100
5534	6101
5534	6102
5534	6103
5534	6104
5534	6105
5534	6106
5534	6107
5535	6105
5535	6106
5535	6104
5535	6107
5535	6102
5535	6100
5535	6103
5535	6101
5536	6107
5536	6100
5536	6101
5536	6102
5536	6103
5536	6104
5536	6105
5536	6106
5537	6115
5537	6114
5537	6113
5537	6112
5537	6109
5537	6110
5537	6108
5537	6111
5538	6128
5538	6130
5538	6129
5538	6131
5538	6127
5538	6125
5538	6124
5538	6126
5539	6130
5539	6129
5539	6128
5539	6131
5539	6126
5539	6125
5539	6124
5539	6127
5540	6124
5540	6125
5540	6126
5540	6127
5540	6128
5540	6129
5540	6130
5540	6131
5541	6130
5541	6131
5541	6129
5541	6128
5541	6127
5541	6126
5541	6125
5541	6124
5542	6154
5542	6153
5542	6152
5542	6155
5542	6150
5542	6149
5542	6148
5542	6151
5543	6148
5543	6149
5543	6150
5543	6151
5543	6152
5543	6153
5543	6154
5543	6155
5544	6152
5544	6155
5544	6154
5544	6153
5544	6151
5544	6149
5544	6148
5544	6150
5545	6148
5545	6149
5545	6150
5545	6151
5545	6152
5545	6153
5545	6154
5545	6155
5546	6137
5546	6138
5546	6136
5546	6139
5546	6134
5546	6133
5546	6132
5546	6135
5547	6147
5547	6145
5547	6146
5547	6144
5547	6140
5547	6142
5547	6141
5547	6143
5548	6185
5548	1000804
5548	6184
5548	1000803
5548	803
5548	6023
5548	1000802
5548	802
5548	804
5548	1000805
5548	805
5548	2639
5548	1000631
5548	631
5548	2640
5548	1000630
5548	630
5548	6186
5549	7118
5549	7117
5549	7116
5549	7115
5549	7114
5549	7112
5549	7111
5549	7113
5550	6200
5550	6193
5550	6194
5550	6195
5550	6196
5550	6197
5550	6198
5550	6199
5551	6199
5551	6198
5551	6200
5551	6197
5551	6195
5551	6196
5551	6194
5551	6193
5552	6199
5552	6198
5552	6197
5552	6200
5552	6195
5552	6194
5552	6193
5552	6196
5553	6201
5553	6202
5553	6203
5553	6204
5553	6205
5553	6206
5553	6207
5553	6208
5554	6207
5554	6208
5554	6206
5554	6205
5554	6203
5554	6202
5554	6201
5554	6204
5555	6208
5555	6206
5555	6205
5555	6207
5555	6203
5555	6202
5555	6201
5555	6204
5556	6216
5556	6209
5556	6210
5556	6211
5556	6212
5556	6213
5556	6214
5556	6215
5557	6215
5557	6214
5557	6216
5557	6213
5557	6209
5557	6211
5557	6210
5557	6212
5558	6209
5558	6210
5558	6211
5558	6212
5558	6213
5558	6214
5558	6215
5558	6216
5559	6224
5559	6223
5559	6222
5559	6221
5559	6217
5559	6219
5559	6218
5559	6220
5560	6222
5560	6224
5560	6223
5560	6221
5560	6217
5560	6219
5560	6218
5560	6220
5561	6217
5561	6218
5561	6219
5561	6220
5561	6221
5561	6222
5561	6223
5561	6224
5562	6230
5562	6232
5562	6231
5562	6229
5562	6227
5562	6226
5562	6225
5562	6228
5563	6225
5563	6226
5563	6227
5563	6228
5563	6229
5563	6230
5563	6231
5563	6232
5564	6231
5564	6232
5564	6230
5564	6229
5564	6225
5564	6227
5564	6226
5564	6228
5565	6240
5565	6238
5565	6239
5565	6237
5565	6233
5565	6235
5565	6234
5565	6236
5566	6239
5566	6233
5566	6234
5566	6235
5566	6236
5566	6237
5566	6238
5566	6240
5567	6239
5567	6238
5567	6240
5567	6237
5567	6236
5567	6235
5567	6234
5567	6233
5568	6241
5568	6242
5568	6243
5568	6244
5568	6245
5568	6246
5568	6247
5568	6248
5569	6247
5569	6246
5569	6245
5569	6248
5569	6243
5569	6242
5569	6241
5569	6244
5570	6247
5570	6246
5570	6245
5570	6248
5570	6243
5570	6242
5570	6241
5570	6244
5571	6249
5571	6250
5571	6251
5571	6252
5571	6253
5571	6254
5571	6255
5571	6256
5572	6254
5572	6255
5572	6253
5572	6256
5572	6251
5572	6250
5572	6249
5572	6252
5573	6255
5573	6254
5573	6256
5573	6253
5573	6251
5573	6252
5573	6250
5573	6249
5574	6257
5574	6258
5574	6259
5574	6260
5574	6261
5574	6262
5574	6263
5574	6264
5575	6263
5575	6262
5575	6261
5575	6264
5575	6259
5575	6258
5575	6257
5575	6260
5576	6263
5576	6262
5576	6261
5576	6264
5576	6259
5576	6258
5576	6257
5576	6260
5577	6273
5577	6274
5577	6275
5577	6276
5577	6277
5577	6278
5577	6279
5577	6280
5578	6278
5578	6279
5578	6277
5578	6280
5578	6275
5578	6273
5578	6276
5578	6274
5579	6280
5579	6273
5579	6274
5579	6275
5579	6276
5579	6277
5579	6278
5579	6279
5580	6272
5580	6271
5580	6270
5580	6269
5580	6266
5580	6267
5580	6265
5580	6268
5582	6197
5582	6199
5582	6198
5582	6200
5582	6196
5582	6194
5582	6193
5582	6195
5583	6199
5583	6198
5583	6197
5583	6200
5583	6195
5583	6194
5583	6193
5583	6196
5584	6201
5584	6202
5584	6203
5584	6204
5584	6205
5584	6206
5584	6207
5584	6208
5585	6207
5585	6208
5585	6206
5585	6205
5585	6203
5585	6202
5585	6201
5585	6204
5586	6209
5586	6210
5586	6211
5586	6212
5586	6213
5586	6214
5586	6215
5586	6216
5587	6216
5587	6215
5587	6213
5587	6214
5587	6211
5587	6210
5587	6209
5587	6212
5588	6224
5588	6223
5588	6221
5588	6222
5588	6219
5588	6218
5588	6217
5588	6220
5589	6223
5589	6217
5589	6218
5589	6219
5589	6220
5589	6221
5589	6222
5589	6224
5590	6232
5590	6230
5590	6229
5590	6231
5590	6227
5590	6226
5590	6228
5590	6225
5591	6231
5591	6230
5591	6229
5591	6232
5591	6227
5591	6226
5591	6225
5591	6228
5592	6233
5592	6234
5592	6235
5592	6236
5592	6237
5592	6238
5592	6239
5592	6240
5593	6240
5593	6239
5593	6238
5593	6237
5593	6235
5593	6234
5593	6233
5593	6236
5594	6248
5594	6246
5594	6245
5594	6247
5594	6243
5594	6242
5594	6241
5594	6244
5595	6248
5595	6241
5595	6242
5595	6243
5595	6244
5595	6245
5595	6246
5595	6247
5596	6255
5596	6254
5596	6256
5596	6253
5596	6252
5596	6251
5596	6250
5596	6249
5597	6255
5597	6254
5597	6253
5597	6256
5597	6251
5597	6250
5597	6249
5597	6252
5598	6257
5598	6258
5598	6259
5598	6260
5598	6261
5598	6262
5598	6263
5598	6264
5599	6262
5599	6263
5599	6261
5599	6264
5599	6259
5599	6258
5599	6257
5599	6260
5600	6273
5600	6274
5600	6275
5600	6276
5600	6277
5600	6278
5600	6279
5600	6280
5601	6280
5601	6279
5601	6278
5601	6277
5601	6275
5601	6274
5601	6273
5601	6276
5602	810
5602	6192
5602	1000811
5602	811
5602	6189
5602	1000808
5602	808
5602	6191
5602	1000810
5602	6290
5602	1000706
5602	864
5602	2638
5602	1000673
5602	673
5602	2639
5602	1000631
5602	631
5602	6281
5602	706
5602	1000864
5603	6192
5603	811
5603	6189
5603	808
5603	6191
5603	810
5603	6290
5603	2638
5603	673
5603	2639
5603	631
5603	6281
5603	706
5603	864
5604	838
5604	1000838
5604	839
5604	1000839
5604	840
5604	1000810
5604	810
5604	811
5604	1000811
5604	1000837
5604	1000840
5604	837
5604	835
5604	836
5604	706
5604	631
5604	1000631
5604	673
5604	1000706
5604	834
5604	1000834
5604	1000836
5604	1000835
5604	1000673
5606	6293
5606	6294
5606	6295
5606	6296
5607	6298
5607	603
5607	6297
5608	6300
5608	603
5608	6299
5609	6301
5609	1006301
5610	6302
5610	1006302
5611	6303
5611	1006303
5612	3820
5612	93
5612	3826
5612	3821
5612	3827
5612	6304
5612	6305
5613	3852
5613	6307
5613	3851
5613	3849
5613	3850
5613	3847
5613	3846
5613	3845
5613	3848
5614	5977
5615	7283
5615	7284
5615	7285
5617	7291
5617	7290
5617	7289
5618	630
5618	5982
5618	6020
5618	6021
5618	6022
5619	6306
5619	6308
5619	6309
5620	7293
5620	7294
5620	7292
5621	6310
5621	6311
5621	6312
5622	6313
5622	6314
5623	6310
5623	6311
5623	6312
5624	6316
5624	6315
5625	6313
5625	6314
5625	6317
5626	6318
5626	6313
5626	6314
5626	6317
5626	6319
5627	6314
5627	6313
5627	6320
5628	6321
5628	6322
5629	6325
5629	6326
5629	6324
5629	6313
5629	6323
5642	6327
5643	5977
5644	6336
5644	6335
5644	6334
5644	6337
5644	6332
5644	6331
5644	6330
5644	6333
5645	6330
5645	6331
5645	6332
5645	6333
5645	6334
5645	6335
5645	6336
5645	6337
5646	6336
5646	6337
5646	6335
